Medium, VariantID, Image, isDefault, Name, Frames, ProductID, MPN, Price, Dimensions, FrameDescription
Giclee Print,101139,http://www.reparteegallery.com/images/variant/large/DP500935FA.jpg,0,Mary Magdalene Frame A, REP131002,41700,DP500935FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101140,http://www.reparteegallery.com/images/variant/large/DP500935FB.jpg,0,Mary Magdalene Frame B, REP131111,41700,DP500935FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101141,http://www.reparteegallery.com/images/variant/large/DP500935FC.jpg,0,Mary Magdalene Frame C, REP131115,41700,DP500935FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101142,http://www.reparteegallery.com/images/variant/large/DP500935FD.jpg,0,Mary Magdalene Frame D, REP131118,41700,DP500935FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101143,http://www.reparteegallery.com/images/variant/large/DP500162.jpg,1,Master Servant,,41701,DP500162,49.9900,13 X 10,
Giclee Print,101144,http://www.reparteegallery.com/images/variant/large/DP500383.jpg,1,Master Servant,,41703,DP500383,24.9500,14 X 11,
Giclee Print,101149,http://www.reparteegallery.com/images/variant/large/DP500383FA.jpg,0,Master Servant Frame A, REP133002,41703,DP500383FA,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101150,http://www.reparteegallery.com/images/variant/large/DP500383FB.jpg,0,Master Servant Frame B, REP133111,41703,DP500383FB,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101151,http://www.reparteegallery.com/images/variant/large/DP500383FC.jpg,0,Master Servant Frame C, REP133115,41703,DP500383FC,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101152,http://www.reparteegallery.com/images/variant/large/DP500383FD.jpg,0,Master Servant Frame D, REP133118,41703,DP500383FD,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101145,http://www.reparteegallery.com/images/variant/large/DP500635.jpg,1,Master Servant,,41704,DP500635,34.9500,18 x 12,
Giclee Print,101156,http://www.reparteegallery.com/images/variant/large/DP500635FD.jpg,0,Master Servant Frame D, REP133118,41704,DP500635FD,49.9500, 18 X 12,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101153,http://www.reparteegallery.com/images/variant/large/DP500635FA.jpg,0,Master Servant Frame A, REP133002,41704,DP500635FA,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101154,http://www.reparteegallery.com/images/variant/large/DP500635FB.jpg,0,Master Servant Frame B, REP133111,41704,DP500635FB,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101155,http://www.reparteegallery.com/images/variant/large/DP500635FC.jpg,0,Master Servant Frame C, REP133115,41704,DP500635FC,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101146,http://www.reparteegallery.com/images/variant/large/DP500788.jpg,1,Master Servant,,41705,DP500788,44.9500,21 X 14,
Giclee Print,101157,http://www.reparteegallery.com/images/variant/large/DP500788FA.jpg,0,Master Servant Frame A, REP140002,41705,DP500788FA,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101158,http://www.reparteegallery.com/images/variant/large/DP500788FB.jpg,0,Master Servant Frame B, REP140111,41705,DP500788FB,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101159,http://www.reparteegallery.com/images/variant/large/DP500788FC.jpg,0,Master Servant Frame C, REP140115,41705,DP500788FC,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101160,http://www.reparteegallery.com/images/variant/large/DP500788FD.jpg,0,Master Servant Frame D, REP140118,41705,DP500788FD,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101147,http://www.reparteegallery.com/images/variant/large/DP500936.jpg,1,Master Servant,,41706,DP500936,120.0000,30 X 20,
Giclee Print,101161,http://www.reparteegallery.com/images/variant/large/DP500936FA.jpg,0,Master Servant Frame A, REP131002,41706,DP500936FA,379.9500, 42 X 32,1 3/4 X 5 1/4 Classic Black
Giclee Print,101162,http://www.reparteegallery.com/images/variant/large/DP500936FB.jpg,0,Master Servant Frame B, REP131111,41706,DP500936FB,379.9500, 42 X 32,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101163,http://www.reparteegallery.com/images/variant/large/DP500936FC.jpg,0,Master Servant Frame C, REP131115,41706,DP500936FC,379.9500, 42 X 32,1 3/4 X 5 1/4 White
Giclee Print,101164,http://www.reparteegallery.com/images/variant/large/DP500936FD.jpg,0,Master Servant Frame D, REP131118,41706,DP500936FD,379.9500, 42 X 32,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101165,http://www.reparteegallery.com/images/variant/large/DP500163.jpg,1,Mother's Love,,41707,DP500163,49.9900,10 X 13,
Giclee Print,101166,http://www.reparteegallery.com/images/variant/large/DP500384.jpg,1,Mother's Love,,41709,DP500384,24.9500,11 X 14,
Giclee Print,101170,http://www.reparteegallery.com/images/variant/large/DP500384FA.jpg,0,Mother's Love Frame A, REP133002,41709,DP500384FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101172,http://www.reparteegallery.com/images/variant/large/DP500384FB.jpg,0,Mother's Love Frame B, REP133111,41709,DP500384FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101173,http://www.reparteegallery.com/images/variant/large/DP500384FC.jpg,0,Mother's Love Frame C, REP133115,41709,DP500384FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101174,http://www.reparteegallery.com/images/variant/large/DP500384FD.jpg,0,Mother's Love Frame D, REP133118,41709,DP500384FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101167,http://www.reparteegallery.com/images/variant/large/DP500636.jpg,1,Mother's Love,,41710,DP500636,34.9500,12 X 18,
Giclee Print,101178,http://www.reparteegallery.com/images/variant/large/DP500636FD.jpg,0,Mother's Love Frame D, REP133118,41710,DP500636FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101175,http://www.reparteegallery.com/images/variant/large/DP500636FA.jpg,0,Mother's Love Frame A, REP133002,41710,DP500636FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101176,http://www.reparteegallery.com/images/variant/large/DP500636FB.jpg,0,Mother's Love Frame B, REP133111,41710,DP500636FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101177,http://www.reparteegallery.com/images/variant/large/DP500636FC.jpg,0,Mother's Love Frame C, REP133115,41710,DP500636FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101168,http://www.reparteegallery.com/images/variant/large/DP500789.jpg,1,Mother's Love,,41711,DP500789,44.9500,14 X 21,
Giclee Print,101179,http://www.reparteegallery.com/images/variant/large/DP500789FA.jpg,0,Mother's Love Frame A, REP140002,41711,DP500789FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101180,http://www.reparteegallery.com/images/variant/large/DP500789FB.jpg,0,Mother's Love Frame B, REP140111,41711,DP500789FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101181,http://www.reparteegallery.com/images/variant/large/DP500789FC.jpg,0,Mother's Love Frame C, REP140115,41711,DP500789FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101182,http://www.reparteegallery.com/images/variant/large/DP500789FD.jpg,0,Mother's Love Frame D, REP140118,41711,DP500789FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101169,http://www.reparteegallery.com/images/variant/large/DP500937.jpg,1,Mother's Love,,41712,DP500937,120.0000,20 X 30,
Giclee Print,101183,http://www.reparteegallery.com/images/variant/large/DP500937FA.jpg,0,Mother's Love Frame A, REP131002,41712,DP500937FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101184,http://www.reparteegallery.com/images/variant/large/DP500937FB.jpg,0,Mother's Love Frame B, REP131111,41712,DP500937FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101185,http://www.reparteegallery.com/images/variant/large/DP500937FC.jpg,0,Mother's Love Frame C, REP131115,41712,DP500937FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101186,http://www.reparteegallery.com/images/variant/large/DP500937FD.jpg,0,Mother's Love Frame D, REP131118,41712,DP500937FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101209,http://www.reparteegallery.com/images/variant/large/DP500167.jpg,1,Rescue,,41719,DP500167,49.9900,10 X 13,
Giclee Print,101210,http://www.reparteegallery.com/images/variant/large/DP500388.jpg,1,Rescue,,41721,DP500388,24.9500,11 X 14,
Giclee Print,101215,http://www.reparteegallery.com/images/variant/large/DP500388FA.jpg,0,Rescue Frame A, REP133002,41721,DP500388FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101216,http://www.reparteegallery.com/images/variant/large/DP500388FB.jpg,0,Rescue Frame B, REP133111,41721,DP500388FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101217,http://www.reparteegallery.com/images/variant/large/DP500388FC.jpg,0,Rescue Frame C, REP133115,41721,DP500388FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101218,http://www.reparteegallery.com/images/variant/large/DP500388FD.jpg,0,Rescue Frame D, REP133118,41721,DP500388FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101211,http://www.reparteegallery.com/images/variant/large/DP500640.jpg,1,Rescue,,41722,DP500640,34.9500,12 X 18,
Giclee Print,101219,http://www.reparteegallery.com/images/variant/large/DP500640FA.jpg,0,Rescue Frame A, REP133002,41722,DP500640FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101220,http://www.reparteegallery.com/images/variant/large/DP500640FB.jpg,0,Rescue Frame B, REP133111,41722,DP500640FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101221,http://www.reparteegallery.com/images/variant/large/DP500640FC.jpg,0,Rescue Frame C, REP133115,41722,DP500640FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101222,http://www.reparteegallery.com/images/variant/large/DP500640FD.jpg,0,Rescue Frame D, REP133118,41722,DP500640FD,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101212,http://www.reparteegallery.com/images/variant/large/DP500793.jpg,1,Rescue,,41723,DP500793,44.9500,14 X 21,
Giclee Print,101223,http://www.reparteegallery.com/images/variant/large/DP500793FA.jpg,0,Rescue Frame A, REP140002,41723,DP500793FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101224,http://www.reparteegallery.com/images/variant/large/DP500793FB.jpg,0,Rescue Frame B, REP140111,41723,DP500793FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101225,http://www.reparteegallery.com/images/variant/large/DP500793FC.jpg,0,Rescue Frame C, REP140115,41723,DP500793FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101226,http://www.reparteegallery.com/images/variant/large/DP500793FD.jpg,0,Rescue Frame D, REP140118,41723,DP500793FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101213,http://www.reparteegallery.com/images/variant/large/DP500941.jpg,1,Rescue,,41724,DP500941,120.0000,20 X 30,
Giclee Print,101227,http://www.reparteegallery.com/images/variant/large/DP500941FA.jpg,0,Rescue Frame A, REP131002,41724,DP500941FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101228,http://www.reparteegallery.com/images/variant/large/DP500941FB.jpg,0,Rescue Frame B, REP131111,41724,DP500941FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101229,http://www.reparteegallery.com/images/variant/large/DP500941FC.jpg,0,Rescue Frame C, REP131115,41724,DP500941FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101230,http://www.reparteegallery.com/images/variant/large/DP500941FD.jpg,0,Rescue Frame D, REP131118,41724,DP500941FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101231,http://www.reparteegallery.com/images/variant/large/DP500169.jpg,1,Stripling Warrior,,41725,DP500169,49.9900,10 X 13,
Giclee Print,101232,http://www.reparteegallery.com/images/variant/large/DP500390.jpg,1,Stripling Warrior,,41727,DP500390,24.9500,11 X 14,
Giclee Print,101236,http://www.reparteegallery.com/images/variant/large/DP500390FA.jpg,0,Stripling Warrior Frame A, REP133002,41727,DP500390FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101237,http://www.reparteegallery.com/images/variant/large/DP500390FB.jpg,0,Stripling Warrior Frame B, REP133111,41727,DP500390FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101238,http://www.reparteegallery.com/images/variant/large/DP500390FC.jpg,0,Stripling Warrior Frame C, REP133115,41727,DP500390FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101239,http://www.reparteegallery.com/images/variant/large/DP500390FD.jpg,0,Stripling Warrior Frame D, REP133118,41727,DP500390FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101233,http://www.reparteegallery.com/images/variant/large/DP500642.jpg,1,Stripling Warrior,,41728,DP500642,34.9500,12 X 18,
Giclee Print,101240,http://www.reparteegallery.com/images/variant/large/DP500642FA.jpg,0,Stripling Warrior Frame A, REP133002,41728,DP500642FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101241,http://www.reparteegallery.com/images/variant/large/DP500642FB.jpg,0,Stripling Warrior Frame B, REP133111,41728,DP500642FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101242,http://www.reparteegallery.com/images/variant/large/DP500642FC.jpg,0,Stripling Warrior Frame C, REP133115,41728,DP500642FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101243,http://www.reparteegallery.com/images/variant/large/DP500642FD.jpg,0,Stripling Warrior Frame D, REP133118,41728,DP500642FD,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101234,http://www.reparteegallery.com/images/variant/large/DP500795.jpg,1,Stripling Warrior,,41729,DP500795,44.9500,14 X 21,
Giclee Print,101244,http://www.reparteegallery.com/images/variant/large/DP500795FA.jpg,0,Stripling Warrior Frame A, REP140002,41729,DP500795FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101245,http://www.reparteegallery.com/images/variant/large/DP500795FB.jpg,0,Stripling Warrior Frame B, REP140111,41729,DP500795FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101246,http://www.reparteegallery.com/images/variant/large/DP500795FC.jpg,0,Stripling Warrior Frame C, REP140115,41729,DP500795FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101247,http://www.reparteegallery.com/images/variant/large/DP500795FD.jpg,0,Stripling Warrior Frame D, REP140118,41729,DP500795FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101235,http://www.reparteegallery.com/images/variant/large/DP500943.jpg,1,Stripling Warrior,,41730,DP500943,120.0000,20 X 30,
Giclee Print,101248,http://www.reparteegallery.com/images/variant/large/DP500943FA.jpg,0,Stripling Warrior Frame A, REP131002,41730,DP500943FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101249,http://www.reparteegallery.com/images/variant/large/DP500943FB.jpg,0,Stripling Warrior Frame B, REP131111,41730,DP500943FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101250,http://www.reparteegallery.com/images/variant/large/DP500943FC.jpg,0,Stripling Warrior Frame C, REP131115,41730,DP500943FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101251,http://www.reparteegallery.com/images/variant/large/DP500943FD.jpg,0,Stripling Warrior Frame D, REP131118,41730,DP500943FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101252,http://www.reparteegallery.com/images/variant/large/DP500171.jpg,1,Such Is The Kingdom,,41731,DP500171,49.9900,13 X 10,
Giclee Print,101253,http://www.reparteegallery.com/images/variant/large/DP500392.jpg,1,Such Is The Kingdom,,41733,DP500392,24.9500,14 X 11,
Giclee Print,101257,http://www.reparteegallery.com/images/variant/large/DP500392FA.jpg,0,Such Is The Kingdom Frame A, REP133002,41733,DP500392FA,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101258,http://www.reparteegallery.com/images/variant/large/DP500392FB.jpg,0,Such Is The Kingdom Frame B, REP133111,41733,DP500392FB,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101259,http://www.reparteegallery.com/images/variant/large/DP500392FC.jpg,0,Such Is The Kingdom Frame C, REP133115,41733,DP500392FC,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101260,http://www.reparteegallery.com/images/variant/large/DP500392FD.jpg,0,Such Is The Kingdom Frame D, REP133118,41733,DP500392FD,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101254,http://www.reparteegallery.com/images/variant/large/DP500644.jpg,1,Such Is The Kingdom,,41734,DP500644,34.9500,18 X 12,
Giclee Print,101264,http://www.reparteegallery.com/images/variant/large/DP500644FD.jpg,0,Such Is The Kingdom Frame D, REP133118,41734,DP500644FD,49.9500, 18 X 12,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101261,http://www.reparteegallery.com/images/variant/large/DP500644FA.jpg,0,Such Is The Kingdom Frame A, REP133002,41734,DP500644FA,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101262,http://www.reparteegallery.com/images/variant/large/DP500644FB.jpg,0,Such Is The Kingdom Frame B, REP133111,41734,DP500644FB,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101263,http://www.reparteegallery.com/images/variant/large/DP500644FC.jpg,0,Such Is The Kingdom Frame C, REP133115,41734,DP500644FC,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101255,http://www.reparteegallery.com/images/variant/large/DP500797.jpg,1,Such Is The Kingdom,,41735,DP500797,44.9500,21 X 14,
Giclee Print,101265,http://www.reparteegallery.com/images/variant/large/DP500797FA.jpg,0,Such Is The Kingdom Frame A, REP140002,41735,DP500797FA,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101266,http://www.reparteegallery.com/images/variant/large/DP500797FB.jpg,0,Such Is The Kingdom Frame B, REP140111,41735,DP500797FB,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101267,http://www.reparteegallery.com/images/variant/large/DP500797FC.jpg,0,Such Is The Kingdom Frame C, REP140115,41735,DP500797FC,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101268,http://www.reparteegallery.com/images/variant/large/DP500797FD.jpg,0,Such Is The Kingdom Frame D, REP140118,41735,DP500797FD,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101256,http://www.reparteegallery.com/images/variant/large/DP500945.jpg,1,Such Is The Kingdom,,41736,DP500945,120.0000,30 X 20,
Giclee Print,101269,http://www.reparteegallery.com/images/variant/large/DP500945FA.jpg,0,Such Is The Kingdom Frame A, REP131002,41736,DP500945FA,379.9500, 42 X 32,1 3/4 X 5 1/4 Classic Black
Giclee Print,101270,http://www.reparteegallery.com/images/variant/large/DP500945FB.jpg,0,Such Is The Kingdom Frame B, REP131111,41736,DP500945FB,379.9500, 42 X 32,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101271,http://www.reparteegallery.com/images/variant/large/DP500945FC.jpg,0,Such Is The Kingdom Frame C, REP131115,41736,DP500945FC,379.9500, 42 X 32,1 3/4 X 5 1/4 White
Giclee Print,101272,http://www.reparteegallery.com/images/variant/large/DP500945FD.jpg,0,Such Is The Kingdom Frame D, REP131118,41736,DP500945FD,379.9500, 42 X 32,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101275,http://www.reparteegallery.com/images/variant/large/DP500172.jpg,1,Thy Will Be Done,,41737,DP500172,49.9900,10 X 13,
Giclee Print,101276,http://www.reparteegallery.com/images/variant/large/DP500393.jpg,1,Thy Will Be Done,,41739,DP500393,24.9500,11 X 14,
Giclee Print,101280,http://www.reparteegallery.com/images/variant/large/DP500393FA.jpg,0,Thy Will Be Done Frame A, REP133002,41739,DP500393FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101281,http://www.reparteegallery.com/images/variant/large/DP500393FB.jpg,0,Thy Will Be Done Frame B, REP133111,41739,DP500393FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101282,http://www.reparteegallery.com/images/variant/large/DP500393FC.jpg,0,Thy Will Be Done Frame C, REP133115,41739,DP500393FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101283,http://www.reparteegallery.com/images/variant/large/DP500393FD.jpg,0,Thy Will Be Done Frame D, REP133118,41739,DP500393FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101277,http://www.reparteegallery.com/images/variant/large/DP500645.jpg,1,Thy Will Be Done,,41740,DP500645,34.9500,12 X 18,
Giclee Print,101287,http://www.reparteegallery.com/images/variant/large/DP500645FD.jpg,0,Thy Will Be Done Frame D, REP133118,41740,DP500645FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,113367,http://www.reparteegallery.com/images/variant/large/DP500645FE.jpg,0,Thy Will Be Done Frame E, REP110118,41740,DP500645FE,149.9500, 17 3/4 X 23 3/4,1 1/4 X 3 Colonial Van Dyke
Giclee Print,101284,http://www.reparteegallery.com/images/variant/large/DP500645FA.jpg,0,Thy Will Be Done Frame A, REP133002,41740,DP500645FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101285,http://www.reparteegallery.com/images/variant/large/DP500645FB.jpg,0,Thy Will Be Done Frame B, REP133111,41740,DP500645FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101286,http://www.reparteegallery.com/images/variant/large/DP500645FC.jpg,0,Thy Will Be Done Frame C, REP133115,41740,DP500645FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101278,http://www.reparteegallery.com/images/variant/large/DP500798.jpg,1,Thy Will Be Done,,41741,DP500798,44.9500,14 X 21,
Giclee Print,101288,http://www.reparteegallery.com/images/variant/large/DP500798FA.jpg,0,Thy Will Be Done Frame A, REP140002,41741,DP500798FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101289,http://www.reparteegallery.com/images/variant/large/DP500798FB.jpg,0,Thy Will Be Done Frame B, REP140111,41741,DP500798FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101290,http://www.reparteegallery.com/images/variant/large/DP500798FC.jpg,0,Thy Will Be Done Frame C, REP140115,41741,DP500798FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101291,http://www.reparteegallery.com/images/variant/large/DP500798FD.jpg,0,Thy Will Be Done Frame D, REP140118,41741,DP500798FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101279,http://www.reparteegallery.com/images/variant/large/DP500946.jpg,1,Thy Will Be Done,,41742,DP500946,120.0000,20 X 30,
Giclee Print,101292,http://www.reparteegallery.com/images/variant/large/DP500946FA.jpg,0,Thy Will Be Done Frame A, REP131002,41742,DP500946FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101293,http://www.reparteegallery.com/images/variant/large/DP500946FB.jpg,0,Thy Will Be Done Frame B, REP131111,41742,DP500946FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101294,http://www.reparteegallery.com/images/variant/large/DP500946FC.jpg,0,Thy Will Be Done Frame C, REP131115,41742,DP500946FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101295,http://www.reparteegallery.com/images/variant/large/DP500946FD.jpg,0,Thy Will Be Done Frame D, REP131118,41742,DP500946FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101296,http://www.reparteegallery.com/images/variant/large/DP500173.jpg,1,Welcome,,41743,DP500173,49.9900,10 X 13,
Giclee Print,101297,http://www.reparteegallery.com/images/variant/large/DP500394.jpg,1,Welcome,,41745,DP500394,24.9500,11 X 14,
Giclee Print,101301,http://www.reparteegallery.com/images/variant/large/DP500394FA.jpg,0,Welcome Frame A, REP133002,41745,DP500394FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101304,http://www.reparteegallery.com/images/variant/large/DP500394FB.jpg,0,Welcome Frame B, REP133111,41745,DP500394FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101305,http://www.reparteegallery.com/images/variant/large/DP500394FC.jpg,0,Welcome Frame C, REP133115,41745,DP500394FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101306,http://www.reparteegallery.com/images/variant/large/DP500394FD.jpg,0,Welcome Frame D, REP133118,41745,DP500394FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101298,http://www.reparteegallery.com/images/variant/large/DP500646.jpg,1,Welcome,,41746,DP500646,34.9500,12 X 18,
Giclee Print,101310,http://www.reparteegallery.com/images/variant/large/DP500646FD.jpg,0,Welcome Frame D, REP133118,41746,DP500646FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101307,http://www.reparteegallery.com/images/variant/large/DP500646FA.jpg,0,Welcome Frame A, REP133002,41746,DP500646FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101308,http://www.reparteegallery.com/images/variant/large/DP500646FB.jpg,0,Welcome Frame B, REP133111,41746,DP500646FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101309,http://www.reparteegallery.com/images/variant/large/DP500646FC.jpg,0,Welcome Frame C, REP133115,41746,DP500646FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101299,http://www.reparteegallery.com/images/variant/large/DP500799.jpg,1,Welcome,,41747,DP500799,44.9500,14 X 21,
Giclee Print,101311,http://www.reparteegallery.com/images/variant/large/DP500799FA.jpg,0,Welcome Frame A, REP140002,41747,DP500799FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
